incident_id;event;timestamp;active;reassignment_count;reopen_count;sys_mod_count;made_sla;caller_id;opened_by;opened_at;sys_created_by;sys_created_at;sys_updated_by;contact_type;location;category;subcategory;u_symptom;cmdb_ci;impact;urgency;priority;assignment_group;assigned_to;knowledge;u_priority_confirmation;notify;problem_id;rfc;vendor;caused_by;closed_code;resolved_by;resolved_at;closed_at
INC0000230;A;1/3/2016 07:44;true;1;0;4;true;Caller 917;Opened by  55;29/2/2016 12:14;Created by 30;29/2/2016 12:33;Updated by 60;Phone;Location 161;Category 55;Subcategory 270;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 33;Resolver 159;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 143;7/3/2016 15:12;24/3/2016 18:40
INC0000230;W;4/3/2016 14:00;true;1;0;6;true;Caller 917;Opened by  55;29/2/2016 12:14;Created by 30;29/2/2016 12:33;Updated by 862;Phone;Location 161;Category 55;Subcategory 270;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 33;Resolver 159;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 143;7/3/2016 15:12;24/3/2016 18:40
INC0000230;W;7/3/2016 15:08;true;1;0;7;true;Caller 917;Opened by  55;29/2/2016 12:14;Created by 30;29/2/2016 12:33;Updated by 614;Phone;Location 161;Category 55;Subcategory 270;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 33;Resolver 159;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 143;7/3/2016 15:12;24/3/2016 18:40
INC0000230;A;7/3/2016 15:09;true;1;0;8;true;Caller 917;Opened by  55;29/2/2016 12:14;Created by 30;29/2/2016 12:33;Updated by 614;Phone;Location 161;Category 55;Subcategory 270;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 33;Resolver 159;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 143;7/3/2016 15:12;24/3/2016 18:40
INC0000230;R;7/3/2016 15:12;true;1;0;9;true;Caller 917;Opened by  55;29/2/2016 12:14;Created by 30;29/2/2016 12:33;Updated by 614;Phone;Location 161;Category 55;Subcategory 270;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 33;Resolver 159;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 143;7/3/2016 15:12;24/3/2016 18:40
INC0000230;C;24/3/2016 18:40;false;1;0;10;false;Caller 917;Opened by  55;29/2/2016 12:14;Created by 30;29/2/2016 12:33;Updated by 908;Phone;Location 161;Category 55;Subcategory 270;Symptom 6;?;2 - Medium;2 - Medium;3 - Moderate;Group 33;Resolver 159;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 143;7/3/2016 15:12;24/3/2016 18:40
INC0000232;N;29/2/2016 12:20;true;0;0;0;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 908;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 12;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;N;3/3/2016 10:32;true;0;0;1;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 622;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 12;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;N;3/3/2016 10:32;true;1;0;2;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 622;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;N;3/3/2016 18:46;true;1;0;3;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 133;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;N;4/3/2016 11:21;true;1;0;4;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 727;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;W;4/3/2016 11:35;true;1;0;5;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 727;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;W;4/3/2016 16:09;true;1;0;6;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 727;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;W;9/3/2016 13:52;true;1;0;8;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 429;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;W;9/3/2016 15:06;true;1;0;9;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 135;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;W;12/3/2016 10:22;true;1;0;10;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 60;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;W;12/3/2016 18:34;true;1;0;11;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 111;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;R;12/3/2016 21:23;true;1;0;12;true;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 578;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;Resolver 150;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000232;C;24/3/2016 18:50;false;1;0;13;false;Caller 3032;Opened by  501;29/2/2016 12:20;?;?;Updated by 908;Phone;Location 143;Category 45;Subcategory 200;Symptom 470;?;3 - Low;3 - Low;4 - Low;Group 70;Resolver 150;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:23;24/3/2016 18:50
INC0000236;N;29/2/2016 12:26;true;0;0;0;true;Caller 3640;Opened by  131;29/2/2016 12:26;?;?;Updated by 908;Phone;Location 108;Category 45;Subcategory 223;Symptom 470;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 66;29/2/2016 13:16;5/3/2016 14:00
INC0000236;N;29/2/2016 13:15;true;0;0;1;true;Caller 3640;Opened by  131;29/2/2016 12:26;?;?;Updated by 265;Phone;Location 108;Category 45;Subcategory 223;Symptom 470;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 66;29/2/2016 13:16;5/3/2016 14:00
INC0000236;R;29/2/2016 13:16;true;0;0;2;true;Caller 3640;Opened by  131;29/2/2016 12:26;?;?;Updated by 265;Phone;Location 108;Category 45;Subcategory 223;Symptom 470;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 66;29/2/2016 13:16;5/3/2016 14:00
INC0000236;C;5/3/2016 14:00;false;0;0;3;true;Caller 3640;Opened by  131;29/2/2016 12:26;?;?;Updated by 908;Phone;Location 108;Category 45;Subcategory 223;Symptom 470;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 66;29/2/2016 13:16;5/3/2016 14:00
INC0000237;A;29/2/2016 12:27;true;0;0;0;true;Caller 2047;Opened by  62;29/2/2016 12:27;?;?;Updated by 908;Phone;Location 108;Category 45;Subcategory 200;Symptom 470;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 33;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 32;1/3/2016 14:04;6/3/2016 15:00
INC0000237;A;1/3/2016 14:04;true;0;0;1;true;Caller 2047;Opened by  62;29/2/2016 12:27;?;?;Updated by 133;Phone;Location 108;Category 45;Subcategory 200;Symptom 470;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 33;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 32;1/3/2016 14:04;6/3/2016 15:00
INC0000237;R;1/3/2016 14:04;true;0;0;2;true;Caller 2047;Opened by  62;29/2/2016 12:27;?;?;Updated by 133;Phone;Location 108;Category 45;Subcategory 200;Symptom 470;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 33;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 32;1/3/2016 14:04;6/3/2016 15:00
INC0000237;C;6/3/2016 15:00;false;0;0;3;true;Caller 2047;Opened by  62;29/2/2016 12:27;?;?;Updated by 908;Phone;Location 108;Category 45;Subcategory 200;Symptom 470;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 33;true;false;Do Not Notify;?;?;?;?;code 10;Resolved by 32;1/3/2016 14:04;6/3/2016 15:00
INC0000246;N;29/2/2016 12:43;true;0;0;0;true;Caller 5620;Opened by  24;29/2/2016 12:41;Created by 13;29/2/2016 12:43;Updated by 60;Phone;Location 108;Category 20;Subcategory 103;Symptom 592;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 34;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 33;4/3/2016 11:56;9/3/2016 12:00
INC0000246;A;29/2/2016 12:44;true;0;0;1;true;Caller 5620;Opened by  24;29/2/2016 12:41;Created by 13;29/2/2016 12:43;Updated by 60;Phone;Location 108;Category 20;Subcategory 103;Symptom 592;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 17;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 33;4/3/2016 11:56;9/3/2016 12:00
INC0000246;A;29/2/2016 13:07;true;0;0;3;true;Caller 5620;Opened by  24;29/2/2016 12:41;Created by 13;29/2/2016 12:43;Updated by 60;Phone;Location 108;Category 20;Subcategory 103;Symptom 592;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 17;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 33;4/3/2016 11:56;9/3/2016 12:00
INC0000246;W;2/3/2016 11:35;true;0;0;4;true;Caller 5620;Opened by  24;29/2/2016 12:41;Created by 13;29/2/2016 12:43;Updated by 60;Phone;Location 108;Category 20;Subcategory 103;Symptom 592;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 17;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 33;4/3/2016 11:56;9/3/2016 12:00
INC0000246;W;4/3/2016 11:46;true;1;0;5;true;Caller 5620;Opened by  24;29/2/2016 12:41;Created by 13;29/2/2016 12:43;Updated by 336;Phone;Location 108;Category 20;Subcategory 103;Symptom 592;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 33;4/3/2016 11:56;9/3/2016 12:00
INC0000246;A;4/3/2016 11:50;true;1;0;6;true;Caller 5620;Opened by  24;29/2/2016 12:41;Created by 13;29/2/2016 12:43;Updated by 137;Phone;Location 108;Category 20;Subcategory 103;Symptom 592;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 34;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 33;4/3/2016 11:56;9/3/2016 12:00
INC0000246;A;4/3/2016 11:56;true;1;0;7;true;Caller 5620;Opened by  24;29/2/2016 12:41;Created by 13;29/2/2016 12:43;Updated by 137;Phone;Location 108;Category 20;Subcategory 103;Symptom 592;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 34;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 33;4/3/2016 11:56;9/3/2016 12:00
INC0000246;R;4/3/2016 11:56;true;1;0;8;true;Caller 5620;Opened by  24;29/2/2016 12:41;Created by 13;29/2/2016 12:43;Updated by 137;Phone;Location 108;Category 20;Subcategory 103;Symptom 592;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 34;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 33;4/3/2016 11:56;9/3/2016 12:00
INC0000246;C;9/3/2016 12:00;false;1;0;9;false;Caller 5620;Opened by  24;29/2/2016 12:41;Created by 13;29/2/2016 12:43;Updated by 908;Phone;Location 108;Category 20;Subcategory 103;Symptom 592;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 34;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 33;4/3/2016 11:56;9/3/2016 12:00
INC0000250;N;29/2/2016 12:43;true;0;0;0;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 908;Phone;Location 161;Category 55;Subcategory 167;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 65;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;N;1/3/2016 10:28;true;1;0;1;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 770;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;N;2/3/2016 15:36;true;1;0;2;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 874;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;A;2/3/2016 15:37;true;2;0;3;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 874;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;A;3/3/2016 15:14;true;2;0;4;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 750;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;A;4/3/2016 11:10;true;3;0;5;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 451;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;A;4/3/2016 16:10;true;3;0;6;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 874;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 54;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;A;4/3/2016 16:10;true;4;0;7;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 874;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;A;4/3/2016 16:53;true;4;0;8;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 750;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;W;4/3/2016 16:53;true;4;0;9;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 750;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;W;9/3/2016 14:00;true;4;0;11;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 429;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;W;12/3/2016 10:25;true;4;0;12;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 60;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;W;12/3/2016 10:46;true;4;0;13;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 21;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;W;12/3/2016 18:36;true;4;0;14;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 111;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;?;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;R;12/3/2016 21:29;true;4;0;15;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 578;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 150;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;R;12/3/2016 21:30;true;4;0;16;true;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 578;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 150;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000250;C;24/3/2016 18:50;false;4;0;17;false;Caller 1679;Opened by  301;29/2/2016 12:43;?;?;Updated by 908;Phone;Location 161;Category 32;Subcategory 9;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 150;true;false;Do Not Notify;?;?;?;?;code 7;Resolved by 134;12/3/2016 21:30;24/3/2016 18:50
INC0000253;N;29/2/2016 13:04;true;0;0;0;true;Caller 1001;Opened by  55;29/2/2016 12:43;Created by 30;29/2/2016 13:04;Updated by 129;Phone;Location 143;Category 26;Subcategory 175;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;2/3/2016 09:08;7/3/2016 10:00
INC0000253;N;1/3/2016 09:32;true;1;0;1;true;Caller 1001;Opened by  55;29/2/2016 12:43;Created by 30;29/2/2016 13:04;Updated by 551;Phone;Location 143;Category 26;Subcategory 175;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;2/3/2016 09:08;7/3/2016 10:00
INC0000253;N;1/3/2016 17:27;true;1;0;2;true;Caller 1001;Opened by  55;29/2/2016 12:43;Created by 30;29/2/2016 13:04;Updated by 307;Phone;Location 143;Category 26;Subcategory 175;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;2/3/2016 09:08;7/3/2016 10:00
INC0000253;N;1/3/2016 17:28;true;1;0;3;true;Caller 1001;Opened by  55;29/2/2016 12:43;Created by 30;29/2/2016 13:04;Updated by 307;Phone;Location 143;Category 26;Subcategory 175;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;2/3/2016 09:08;7/3/2016 10:00
INC0000253;N;2/3/2016 09:05;true;1;0;4;true;Caller 1001;Opened by  55;29/2/2016 12:43;Created by 30;29/2/2016 13:04;Updated by 307;Phone;Location 143;Category 26;Subcategory 175;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;2/3/2016 09:08;7/3/2016 10:00
INC0000253;R;2/3/2016 09:08;true;1;0;5;true;Caller 1001;Opened by  55;29/2/2016 12:43;Created by 30;29/2/2016 13:04;Updated by 307;Phone;Location 143;Category 26;Subcategory 175;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;2/3/2016 09:08;7/3/2016 10:00
INC0000253;C;7/3/2016 10:00;false;1;0;6;true;Caller 1001;Opened by  55;29/2/2016 12:43;Created by 30;29/2/2016 13:04;Updated by 908;Phone;Location 143;Category 26;Subcategory 175;?;?;2 - Medium;2 - Medium;3 - Moderate;Group 28;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 71;2/3/2016 09:08;7/3/2016 10:00
INC0000257;N;29/2/2016 13:42;true;0;0;0;true;Caller 5072;Opened by  501;29/2/2016 12:48;Created by 216;29/2/2016 13:42;Updated by 915;Phone;Location 115;Category 37;Subcategory 144;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 12;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 24;29/2/2016 22:28;5/3/2016 23:00
INC0000257;N;29/2/2016 13:45;true;0;0;1;true;Caller 5072;Opened by  501;29/2/2016 12:48;Created by 216;29/2/2016 13:42;Updated by 915;Phone;Location 115;Category 37;Subcategory 144;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 12;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 24;29/2/2016 22:28;5/3/2016 23:00
INC0000257;R;29/2/2016 22:28;true;0;0;2;true;Caller 5072;Opened by  501;29/2/2016 12:48;Created by 216;29/2/2016 13:42;Updated by 111;Phone;Location 115;Category 37;Subcategory 144;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 12;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 24;29/2/2016 22:28;5/3/2016 23:00
INC0000257;C;5/3/2016 23:00;false;0;0;3;true;Caller 5072;Opened by  501;29/2/2016 12:48;Created by 216;29/2/2016 13:42;Updated by 908;Phone;Location 115;Category 37;Subcategory 144;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 12;?;true;false;Do Not Notify;?;?;?;?;code 6;Resolved by 24;29/2/2016 22:28;5/3/2016 23:00
INC0000259;N;29/2/2016 13:15;true;0;0;0;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 133;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 170;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
INC0000259;A;29/2/2016 13:15;true;0;0;1;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 133;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 33;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
INC0000259;A;1/3/2016 14:17;true;1;0;2;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 133;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;?;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
INC0000259;A;1/3/2016 16:30;true;1;0;3;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 881;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;?;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
INC0000259;A;1/3/2016 16:31;true;1;0;4;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 881;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 170;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
INC0000259;W;1/3/2016 16:34;true;1;0;5;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 881;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 170;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
INC0000259;A;2/3/2016 10:32;true;1;0;6;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 881;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 170;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
INC0000259;A;2/3/2016 10:37;true;1;0;7;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 881;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 170;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
INC0000259;R;2/3/2016 10:39;true;1;0;8;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 881;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 170;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
INC0000259;C;7/3/2016 11:00;false;1;0;9;true;Caller 5182;Opened by  62;29/2/2016 12:50;Created by 33;29/2/2016 13:15;Updated by 908;Phone;Location 108;Category 9;Subcategory 164;Symptom 580;?;2 - Medium;2 - Medium;3 - Moderate;Group 27;Resolver 170;true;false;Do Not Notify;?;?;?;?;code 11;Resolved by 153;2/3/2016 10:39;7/3/2016 11:00
